feature_id|feature_name|feature_class|state_name|state_numeric|county_name|county_numeric|map_name|date_created|date_edited|bgn_type|bgn_authority|bgn_date|prim_lat_dms|prim_long_dms|prim_lat_dec|prim_long_dec|source_lat_dms|source_long_dms|source_lat_dec|source_long_dec
60560|Pirlte (historical)|Populated Place|Arkansas|05|Bradley|011|Hermitage|12/01/1991|06/07/2022||||332319N|0921344W|33.3887276|-92.2287522|||0.0|0.0
60567|Castleberry (historical)|Populated Place|Arkansas|05|Bradley|011|Hermitage|12/01/1991|06/07/2022||||332954N|0921241W|33.4984455|-92.2112538|||0.0|0.0
60570|Hall Branch|Stream|Arkansas|05|Bradley|011|Hermitage|12/01/1991|||||332757N|0921121W|33.4659466|-92.1890302|332817N|0920915W|33.4713889|-92.1541667
60572|Caney Creek|Stream|Arkansas|05|Bradley|011|Hermitage|12/01/1991|||||332633N|0920819W|33.4426138|-92.1384726|332837N|0920836W|33.4769444|-92.1433333
60573|Greenville|Populated Place|Arkansas|05|Bradley|011|Hermitage|12/01/1991|06/07/2022||||332835N|0920756W|33.4765014|-92.132084|||0.0|0.0
60575|Gin House Branch|Stream|Arkansas|05|Bradley|011|Sumpter|12/01/1991|||||332255N|0920728W|33.3820602|-92.1245824|332407N|0920620W|33.4019444|-92.1055556
60576|Sandtuck (historical)|Populated Place|Arkansas|05|Bradley|011|Sumpter|12/01/1991|06/07/2022||||332905N|0920634W|33.4848343|-92.1095833|||0.0|0.0
60578|Ferrell (historical)|Populated Place|Arkansas|05|Bradley|011|Sumpter|12/01/1991|06/07/2022||||332407N|0920313W|33.4020588|-92.0537473|||0.0|0.0
60581|Geopel (historical)|Populated Place|Arkansas|05|Bradley|011|Sumpter|12/01/1991|06/07/2022||||332546N|0920430W|33.4295581|-92.0751371|||0.0|0.0
60583|Mannstown|Populated Place|Arkansas|05|Bradley|011|Sumpter|12/01/1991|06/07/2022||||332836N|0920258W|33.4767787|-92.0495811|||0.0|0.0
60587|Bradley Creek|Stream|Arkansas|05|Bradley|011|Sumpter|12/01/1991|||||332912N|0920033W|33.4867781|-92.0093021|332925N|0920239W|33.4902778|-92.0441667
60589|Germany Bay|Bay|Arkansas|05|Bradley|011|Sumpter|12/01/1991|||||332536N|0920003W|33.4267799|-92.0009681|||0.0|0.0
60590|Sulphur Branch|Stream|Arkansas|05|Bradley|011|Sumpter|12/01/1991|||||332650N|0920047W|33.4473349|-92.0131909|332643N|0920203W|33.4452778|-92.0341667
60591|Little Snake Creek|Stream|Arkansas|05|Bradley|011|Sumpter|12/01/1991|||||332241N|0920233W|33.3781707|-92.0426357|332502N|0920122W|33.4172222|-92.0227778
60594|Long View Ferry (historical)|Crossing|Arkansas|05|Bradley|011|Longview|12/01/1991|||||332242N|0915735W|33.3784481|-91.9598557|||0.0|0.0
60598|Threemile Branch|Stream|Arkansas|05|Bradley|011|Moro Bay|12/01/1991|03/02/2007||||332050N|0921954W|33.347342|-92.331533|332235N|0922017W|33.3763|-92.3381
60600|Jacks Island Bend|Bend|Arkansas|05|Bradley|011|Moro Bay|12/01/1991|||||331550N|0921728W|33.2640113|-92.2909739|||0.0|0.0
60610|Tulip Lake (historical)|Lake|Arkansas|05|Bradley|011|Marsden|12/01/1991|||||331535N|0921052W|33.259843|-92.1812487|||0.0|0.0
60611|Sturgis (historical)|Populated Place|Arkansas|05|Bradley|011|Marsden|12/01/1991|06/07/2022||||331916N|0920826W|33.3212292|-92.1406932|||0.0|0.0
